477,118,514.5,1044.53999961565
487,121,520.6,1655.8061087061
497,123,525,2097.81558213899
505,125,527.8,2380.36456826552
515,128,529,2503.26038890818
525,130,528.3,2436.30942714071
528,131,525.6,2169.2805361982
535,133,521.7,1781.92923038159
538,134,516.2,1234.10762797375
538,134,509.7,585.618163626106
538,134,502.7,-113.664167055731
531,132,495.4,-843.803632291389
525,130,488.8,-1504.84024609026
517,128,483.1,-2076.69121810267
508,126,478.8,-2509.2487196028
498,124,476,-2792.34273775274
489,121,474.9,-2905.79007446602
480,119,475.5,-2849.3819039771
473,117,477.8,-2622.90836672955
468,116,481.3,-2276.15856297084
465,115,486.2,-1788.98258103904
465,115,491.9,-1221.20491964904
468,116,498.3,-582.723831240639
474,118,504.7,56.5504852833385
480,119,510.2,606.620997110372
487,121,515.2,1107.37832669479
495,123,519.5,1538.76254960315
503,125,523.1,1900.6884101158
508,126,525.4,2133.07022516606
517,128,526.3,2225.74659935071
522,130,525.6,2158.54276342026
529,131,523.8,1981.25791155035
532,132,520.5,1653.7531985926
529,131,516.2,1225.83863768288
530,132,511.6,767.386413740559
530,132,506.4,248.356560913419
531,132,500.5,-341.329063693013
526,131,494.4,-951.761673406196
517,128,488.5,-1542.96949278868
510,127,483.6,-2034.93006393581
504,125,479.8,-2417.5190334828
496,123,477.2,-2680.59867556366
489,121,476,-2804.01780652739
483,120,476.3,-2777.59892760852
478,119,477.8,-2631.15084439575
471,117,480.7,-2344.51979554095
470,117,485.1,-1907.5255901506
467,116,490.2,-1399.97427511871
468,116,496,-821.773727914479
472,117,502.2,-202.831351759937
478,119,507.6,336.907267632137
484,120,512.9,867.341986687131
492,122,517.9,1368.46258356915
498,124,521.9,1770.23291032667
507,126,524.8,2062.52595813798
515,128,526.2,2205.2010890824
521,129,526.1,2198.06498660068
525,130,524.5,2040.92332858585
530,132,522.1,1803.58078083662
526,131,518.4,1435.93225512714
531,132,514.2,1017.80684031661
534,133,508.9,489.137306774529
532,132,502.7,-130.222461148537
527,131,496.4,-760.393132788312
521,129,490.5,-1351.39102403869
514,128,485.3,-1873.16683353151
505,125,481.2,-2285.63152673353
501,124,478.3,-2578.64289896901
493,122,476.4,-2772.04480252967
484,120,475.9,-2825.70668469946
478,119,477,-2719.44439195435
472,117,479.4,-2483.04630505627
469,116,483,-2126.33946991709
468,116,487.6,-1669.16329391432
469,116,493,-1131.3829259541
473,117,498.9,-542.889427852845
476,118,504.9,56.3867195766875
482,120,510.9,656.462002246343
488,121,516.6,1227.33962524401
495,123,521.7,1738.98265017741
502,125,526.1,2181.31372611598
508,126,529.5,2524.24166400338
515,128,531.9,2767.63446193887
522,130,532.8,2861.35940737889
528,131,532.4,2825.21568690367
533,132,530.8,2669.02839363364
536,133,528,2392.63518876018
539,134,524.2,2015.87285478015
539,134,519.4,1538.60438981372
539,134,514.1,1010.69204841592
536,133,508.2,422.065271307781
532,132,502.2,-177.360490227863
524,130,496.4,-757.602125773138
518,129,491.2,-1278.63568938265
512,127,486.6,-1740.3824594501
505,125,482.7,-2132.76328360805
498,124,479.7,-2435.68487714722
491,122,477.9,-2619.02600866595
486,121,477.2,-2692.62357186467
480,119,477.5,-2666.32731818084
476,118,479.1,-2509.99994534087
474,118,481.6,-2263.46201423099
472,117,484.9,-1936.58834297993
472,117,488.9,-1539.26688840591
473,117,493.3,-1101.3988370048
475,118,497.8,-652.926435946551
480,119,502.7,-163.833278218704
484,120,507.4,305.93885908558
489,121,511.6,726.364957775132
496,123,515.3,1097.37801908304
501,124,518.7,1438.91066994769
507,126,521.3,1700.92313242313
512,127,523,1873.30537770664
516,128,523.7,1945.93273447762
518,129,523.7,1948.66578607098
524,130,522.9,1871.40652557318
527,131,520.9,1674.04230941202
526,131,518,1386.4034410191
526,131,515,1088.3616379697
530,132,511.5,739.901046227084
527,131,507.3,320.949064706156
524,130,503.1,-98.5956883935501
519,129,499.1,-498.735739087289
516,128,495.3,-879.445178260949
510,127,491.4,-1270.69794917016
504,125,488,-1612.51064239295
498,124,485.6,-1854.81422902493
496,123,483.7,-2047.46775438835
491,122,482.4,-2180.40108928002
488,121,481.7,-2253.52935483136
485,120,481.6,-2266.76718436415
484,120,482.1,-2220.02871988122
481,119,482.9,-2143.2276085266
477,118,484.4,-1996.32028905838
476,118,486.6,-1779.20514496741
480,119,489.3,-1511.77997151584
479,119,492.2,-1223.97095698181
483,120,495.6,-885.74740249266
484,120,498.9,-557.034826042803
487,121,502.6,-187.845648205877
490,122,506.2,171.880524318601
492,122,509.9,542.131444792051
496,123,513.3,882.924034623625
499,124,516.6,1214.2167491692
503,125,519.9,1545.99712563426
509,126,522.7,1828.26731230921
513,127,524.6,2020.95594070966
516,128,525.4,2103.93231175635
521,129,525.8,2147.03545675895
523,130,525,2070.20685329773
527,131,523.8,1953.26928947126
526,131,521.8,1756.16302175196
529,131,519.6,1538.76860487029
532,132,516.5,1231.05503667544
531,132,512.7,852.886963813359
528,131,508.7,454.158032313819
521,129,504.7,54.8358801232439
520,129,501,-315.082152940835
513,127,497.3,-685.553832810507
511,127,494.2,-996.581649651313
507,126,490.9,-1328.07801849463
504,125,488.1,-1610.07512829685
498,124,485.4,-1882.49994023708
494,123,483.4,-2085.33930666277
491,122,482,-2228.48936603839
488,121,481.1,-2321.86075690985
484,120,480.9,-2345.37872775367
483,120,481.4,-2298.93772430565
482,120,482.4,-2202.43155063438
478,119,484,-2045.78380565819
479,119,486.5,-1798.90237853267
477,118,489.3,-1521.64879437774
478,119,492.8,-1173.97547449147
480,119,496.5,-805.773292982263
482,120,500.5,-407.009141591141
486,121,504.7,12.3656523541797
489,121,508.7,412.384676434726
493,122,512.7,813.020091960829
498,124,516.6,1204.27475259657
503,125,520.1,1556.13607369796
507,126,523.1,1858.54495306901
512,127,525.8,2131.42641811252
515,128,527.7,2324.73608646363
520,129,528.9,2448.35153916418
524,130,529.3,2492.16517084513
526,131,528.9,2456.05310402897
529,131,528,2369.89068700403
532,132,526.4,2213.59943612297
533,132,524.1,1987.06902771564
533,132,521.2,1700.18844534157
534,133,517.8,1362.86169761411
531,132,513.9,975.007936507984
527,131,509.9,576.54580391573
524,130,506,187.45661877183
520,129,502.1,-202.246772654149
517,128,498.4,-572.567290518902
513,127,494.7,-943.476127487975
509,126,491.3,-1284.97608953485
504,125,488.3,-1587.02222980481
499,124,485.8,-1839.5533657375
495,123,484,-2022.49194938884
491,122,482.8,-2145.72793650786
488,121,482.1,-2219.16660307278
485,120,481.9,-2242.72866824625
483,120,482.2,-2216.33434134633
480,119,483.1,-2129.90331774141
479,119,484.5,-1993.33864567324
479,119,486.3,-1816.55890196675
479,119,488.5,-1599.49831766572
481,119,490.9,-1362.09069743504
483,120,493.5,-1104.30188363217
484,120,496.2,-836.097496451094
486,121,499,-557.459218758004
488,121,501.9,-268.36861389466
492,122,505,41.1928752983386
494,123,508,341.260294079501
497,123,511,641.819737184551
501,124,513.8,922.873628378619
503,125,516.6,1204.39151263582
507,126,519.2,1466.37568316734
510,127,521.5,1698.79544502076
512,127,523.2,1871.60337137617
515,128,524.4,1994.70205245459
519,129,524.8,2038.01001605734
522,130,524.6,2021.39541475512
524,130,524,1964.75880146852
525,130,522.9,1858.03339947096
529,131,521.2,1691.13529162367
529,131,518.9,1463.96327706115
530,132,516.2,1196.41547685524
527,131,513.2,898.422885373452
524,130,510.1,589.932839802651
519,129,507,280.925992731613
517,128,504.1,-8.60027034977975
516,128,501.2,-298.614797833488
513,127,498.1,-609.120068218988
508,126,495.2,-900.152475114277
506,126,492.6,-1161.68074756777
502,125,490.1,-1413.65639509765
500,124,488.1,-1616.06466834313
496,123,486.1,-1818.82245787955
493,122,484.7,-1961.93155609816
490,122,483.6,-2075.29102794078
488,121,483,-2138.85070380347
485,120,482.8,-2162.52570501275
484,120,483.1,-2136.24778023653
482,120,483.8,-2069.93096606453
481,119,485,-1953.50597636861
482,120,486.7,-1786.88574449382
480,119,488.6,-1599.98260020351
482,120,491,-1362.76034777331
482,120,493.5,-1115.13036576943
484,120,496.3,-837.073101598304
486,121,499.2,-548.533962159564
488,121,502.1,-259.492937617881
491,122,505.3,60.0526089011851
494,123,508.5,380.157964355396
498,124,511.8,710.826080285722
501,124,514.8,1012.07753465241
504,125,517.7,1303.86250384933
507,126,520.2,1556.16614784906
510,127,522.4,1778.92042421692
513,127,524.2,1962.07453844426
515,128,525.6,2105.55957314843
520,129,526.5,2199.3061204316
523,130,526.6,2213.22645219709
527,131,526.1,2167.17864229029
528,131,524.9,2051.0555271602
530,132,523.2,1884.73125391139
529,131,521.1,1678.11497250012
529,131,518.6,1431.13316489669
528,131,515.8,1153.71178321181
527,131,512.6,835.794295455884
524,130,509.1,487.305677545322
521,129,505.6,138.188477685799
518,129,502.1,-211.560726528933
515,128,498.8,-541.945382395346
511,127,495.5,-872.932532454365
509,126,492.4,-1184.52547503184
504,125,489.5,-1476.69096950174
501,124,487.1,-1719.39553171693
496,123,485.1,-1922.55038590357
492,122,483.8,-2056.08448587764
489,121,483,-2139.87101347596
486,121,482.7,-2173.81911497685
485,120,482.9,-2157.83726491211
482,120,483.3,-2121.83325984713
480,119,484.3,-2025.76987071884
480,119,485.7,-1889.53524222574
480,119,487.4,-1723.05392982767
481,119,489.5,-1516.26858268182
483,120,491.7,-1299.10272956533
484,120,494.1,-1061.53550621245
486,121,496.6,-813.527130051494
488,121,498.9,-585.056316386198
489,121,501.3,-346.158117358669
492,122,503.8,-96.811245881986
494,123,506.1,133.005746091766
497,123,507.9,313.257650913903
501,124,509.6,483.852067708813
503,125,511.5,674.771938559968
507,126,513.2,846.05721844294
509,126,514.1,937.671831455236
509,126,515,1029.46470302589
512,127,516.1,1141.4368576294
514,128,517.2,1253.62771532157
515,128,517.9,1326.03853785104
512,127,518.2,1358.59352539989
514,128,518.7,1411.21629282345
520,129,518.7,1413.94591814806
520,129,517.9,1336.68612341579
516,128,516.8,1229.28163045154
518,129,515.8,1131.67322895437
520,129,514.4,993.879219654082
523,130,512.5,805.820390004971
521,129,510.1,567.397337930612
518,129,507.6,318.509881730478
517,128,505.1,69.1356378831983
514,128,502.5,-190.728268341445
512,127,500,-441.104458219826
509,126,497.5,-691.976206160967
506,126,495.2,-923.346456074165
504,125,493,-1145.17849269336
501,124,491,-1347.45518949792
499,124,489.3,-1520.13936318217
496,123,487.8,-1673.17357348792
493,122,486.6,-1796.5199206349
491,122,485.7,-1890.12016095682
489,121,485.1,-1953.91558296678
487,121,484.9,-1977.84700265081
486,121,485,-1971.83459741422
484,120,485.4,-1935.81810165142
484,120,486.2,-1859.73676177623
484,120,487.1,-1773.50904729707
484,120,488.1,-1677.11374048263
484,120,489.2,-1570.52945074839
484,120,490.6,-1433.73461289277
485,120,492.2,-1276.66658551627
487,121,494.1,-1089.28270556855
488,121,495.7,-931.519425703198
490,122,497,-803.436132340443
492,122,498.5,-655.092701685481
493,122,499.9,-516.446199003008
494,123,501.9,-317.515445791838
495,123,503.6,-148.174191529995
498,124,505.2,11.5177540177569
500,124,506.9,181.541749338635
504,125,509.1,401.92075090302
503,125,511,592.76158929402
501,124,512.5,744.004276064038
505,125,514.3,925.567310257452
506,126,516,1097.5158730159
513,127,517.2,1219.83130734715
511,127,517.2,1222.41023188699
511,127,516.9,1195.00008407319
515,128,516.7,1177.53723924108
522,130,516,1110.04263762243
523,130,514.6,972.409466274087
518,129,512.7,784.487264278948
519,129,511.2,636.167108527928
522,130,509.1,427.532273996877
518,129,506.9,208.451698242038
513,127,505,18.9009475917032
508,126,503.3,-151.058229627313
509,126,501.7,-311.385195492318
508,126,500,-482.06065144783
508,126,498.3,-653.10860938576
504,125,496.4,-844.531503959587
503,125,494.8,-1006.3754592084
498,124,493.1,-1178.57759369245
500,124,492,-1291.16219367862
499,124,490.5,-1443.9999127856
496,123,489.1,-1587.18052933359
492,122,488.1,-1690.68423911136
492,122,487.4,-1764.42469096781
491,122,486.9,-1818.33694083692
489,121,486.6,-1852.37768959433
488,121,486.4,-1876.50325237739
486,121,486.5,-1870.69187570859
487,121,486.9,-1834.87686871913
485,120,487.5,-1778.99094241581
485,120,488.6,-1672.98867487068
486,121,489.7,-1566.75666738166
485,120,490.9,-1450.29336414775
487,121,492.5,-1293.57457085396
488,121,494.1,-1136.50784652483
487,121,495.8,-969.090818903294
489,121,497.9,-761.298315073924
490,122,500,-553.03643908095
493,122,502.1,-344.301968689825
496,123,504.3,-125.091652104254
496,123,506.3,74.6207808794168
498,124,508.5,294.792718162552
501,124,510.6,505.473532754149
503,125,512.7,716.643610376264
505,125,514.6,908.30635657203
508,126,516.4,1090.41869693615
510,127,518,1252.96046546048
511,127,519.4,1395.88794318351
515,128,520.7,1529.15700159846
516,128,521.7,1632.74657202475
518,129,522.6,1726.58832866481
519,129,523.1,1780.6604709494
522,130,523.5,1824.8700701715
522,130,523.4,1819.19440683067
523,130,523.2,1803.51553368776
524,130,522.7,1757.80961829178
524,130,521.9,1682.00486797743
524,130,521,1596.02880306829
525,130,519.9,1489.85621026989
525,130,518.5,1353.43759539073
523,130,516.9,1196.69889080131
523,130,515.1,1019.58946783224
521,129,513.1,822.058207463789
520,129,511.1,624.053494375107
518,129,509,415.571872706926
516,128,506.9,206.585462640345
515,128,504.7,-12.9094384289942
513,127,502.4,-242.941079209447
511,127,500.2,-463.537986037977
509,126,497.9,-694.679705215413
505,125,495.7,-916.394963746808
503,125,493.8,-1108.66326811251
501,124,492.1,-1281.4142935917
499,124,490.5,-1444.60189133695
497,123,489,-1598.20438981909
494,123,487.8,-1722.19990079363
492,122,486.9,-1816.51619127182
491,122,486.3,-1881.08030230516
488,121,485.9,-1925.81853984245
487,121,485.8,-1940.68171797337
486,121,486.1,-1915.59483624672
486,121,486.7,-1860.45675207477
485,120,487.5,-1785.19073872126
484,120,488.6,-1679.7447967282
485,120,489.9,-1554.04081922622
485,120,491.4,-1408.02553927553
486,121,493.2,-1231.64514220426
487,121,495.1,-1044.81948535426
487,121,497.2,-837.519277306086
490,122,499.5,-609.689016366457
492,122,501.8,-381.272624201182
494,123,504,-162.265521660038
496,123,506.3,67.3108085706247
497,123,508.5,287.487014875779
500,124,510.8,518.241573969942
503,125,513.1,749.60536758565
505,125,515.1,951.583218159755
508,126,517.1,1154.10063408081
510,127,518.8,1327.16190897227
513,127,520.4,1490.69159490039
514,128,521.8,1634.66677248679
517,128,523.1,1769.03753925814
518,129,524.1,1873.78026724543
520,129,524.8,1948.81731097458
523,130,525.4,2014.07018782357
523,130,525.5,2029.51362076364
525,130,525.4,2025.01365767628
525,130,524.9,1980.51641218084
526,131,524.2,1915.91291466634
527,131,523.2,1821.14764940587
527,131,521.8,1686.13709502068
527,131,520.2,1530.76933978721
525,130,518.4,1354.98633521362
526,131,516.5,1168.72939138825
524,130,514.3,951.966868926723
522,130,512.2,744.611221340409
520,129,510,526.685347305147
518,129,507.8,308.15653542611
516,128,505.5,79.0197189987282
513,127,503.3,-140.758315498454
511,127,501.2,-351.154817795646
509,126,499.1,-562.146780557777
506,126,497,-773.73926435539
504,125,495.2,-955.937387265499
503,125,493.6,-1118.66085560528
500,124,492,-1281.85702947844
498,124,490.6,-1425.52997225632
495,123,489.5,-1539.6263227513
494,123,488.6,-1634.06328621745
492,122,487.9,-1708.78601247821
490,122,487.5,-1753.73901541292
488,121,487.4,-1768.8370939461
488,121,487.6,-1753.99405340367
488,121,487.9,-1729.12269098672
487,121,488.3,-1694.193432016
486,121,489,-1629.17635387487
487,121,490,-1533.9821838273
486,121,491.1,-1428.52059265519
487,121,492.4,-1302.75952616456
488,121,493.7,-1176.6367866591
489,121,495.1,-1040.14913527599
490,122,496.5,-903.263354243887
491,122,498.1,-745.975856809173
492,122,499.7,-588.222772040541
494,123,501.4,-419.999880113159
496,123,503.1,-251.272607022599
498,124,504.7,-92.0363535485137
499,124,506.2,57.6830478126226
500,124,507.8,217.859448570465
502,125,509.4,378.527729087557
503,125,510.9,529.692429792448
506,126,512.4,681.327282970807
507,126,513.6,803.436655363907
509,126,514.8,925.931800256348
511,127,516,1048.81632299858
512,127,517,1152.09387400795
513,127,517.8,1235.70545355029
515,128,518.3,1289.59131975642
516,128,518.5,1313.65943117521
517,128,518.7,1337.81658127386
518,129,518.6,1332.06361803981
518,129,518.7,1346.3058588616
519,129,518.5,1330.60715553528
521,129,518.1,1294.87192205943
521,129,517.4,1229.03549737152
520,129,516.4,1133.00012800821
518,129,515.3,1026.66679508914
517,128,514.3,930.000128839419
518,129,513.3,833.029445220012
516,128,512.1,715.751763668436
519,129,511,608.098490762433
516,128,509.5,460.098814745203
515,128,508.3,341.617292681667
514,128,507.1,222.748475770015
511,127,505.7,83.488503928703
509,126,504.2,-66.2332010581963
508,126,502.8,-206.454716780792
507,126,501.3,-357.147517843816
506,126,499.9,-498.350034738922
505,125,498.6,-630.033649721145
504,125,497.2,-772.169357008329
504,125,495.8,-914.795783392714
503,125,494.3,-1067.91795330191
500,124,492.7,-1231.57520656666
496,123,491.4,-1365.80742377135
495,123,490.4,-1470.51710454298
493,122,489.6,-1555.60539902236
493,122,489,-1621.00680665787
493,122,488.4,-1686.65491399813
491,122,487.8,-1752.55230880232
490,122,487.6,-1778.701615149
489,121,487.5,-1794.96464900516
487,121,487.6,-1791.30728027373
487,121,488,-1757.65943374988
486,121,488.5,-1713.91444952835
487,121,489.2,-1650.03557256239
487,121,489.9,-1585.94967855723
487,121,490.7,-1511.65453351609
487,121,491.6,-1427.11177009917
489,121,492.8,-1312.28246491837
489,121,493.9,-1207.05440115444
490,122,495.3,-1071.45970918785
491,122,496.7,-935.384470027361
492,122,498.2,-788.823383520105
493,122,499.8,-631.73417091316
494,123,501.1,-504.073927101734
495,123,502.8,-335.947807871628
496,123,504.6,-157.201344468177
499,124,506.4,22.209886451418
500,124,508.1,192.293382265154
503,125,509.9,373.01901766993
504,125,511.4,524.431968494446
506,126,512.9,676.426006397452
508,126,514.5,839.007785047835
506,126,516,992.222374262576
511,127,517.9,1186.03861416357
513,127,519.3,1330.61791383216
514,128,520.6,1465.77534760671
516,128,521.7,1581.47875362853
518,129,522.5,1667.65640500989
518,129,522.9,1714.19623404914
519,129,523.1,1740.9450381202
522,130,523.1,1747.82624380447
523,130,522.6,1704.76206223227
525,130,521.8,1631.55394295829
525,130,520.6,1518.08015873013
526,131,519.2,1384.17686619491
525,130,517.5,1219.75822452634
524,130,515.7,1044.69651693333
522,130,513.7,848.943250742002
520,129,511.8,662.408325234821
519,129,509.8,465.123113453006
517,128,507.8,267.037200339644
515,128,505.7,58.1406598451792
513,127,503.7,-141.618092603608
511,127,501.6,-352.208167989448
509,126,499.5,-563.681842332505
507,126,497.5,-766.050253434742
504,125,495.5,-969.282532985096
503,125,493.6,-1163.38966236216
500,124,491.8,-1348.34025667008
499,124,490.4,-1494.10239451909
496,123,489,-1640.51485114794
495,123,488,-1747.58603585116
492,122,487.2,-1835.15134336566
490,122,486.8,-1883.13026224987
489,121,486.6,-1911.35353850423
487,121,486.6,-1919.73666805907
485,120,486.9,-1898.1936577862
485,120,487.6,-1836.59274476756
486,121,488.4,-1764.75537918875
485,120,489.3,-1682.63375141727
486,121,490.5,-1570.17919424874
487,121,491.9,-1437.25207350211
488,121,493.4,-1293.75547654962
488,121,494.9,-1149.63618326121
489,121,496.6,-984.88566355008
490,122,498.5,-799.403487694804
492,122,500.4,-613.087374734863
493,122,502.2,-435.925742210492
495,123,504.2,-237.953303802169
497,123,506.1,-49.0652351283472
500,124,508.1,150.70441165509
502,125,510,341.415281521381
503,125,511.8,523.033363424327
505,125,513.5,695.523998488255
508,126,515.1,858.851864509722
509,126,516.4,992.980960012181
510,127,517.7,1127.77796948084
513,127,518.9,1253.25261981813
514,128,519.9,1359.36604723188
517,128,520.7,1446.02960628694
519,129,521.2,1503.15290484008
520,129,521.5,1540.59425585413
520,129,521.5,1548.25890389321
521,129,521.4,1546.00019841267
521,129,521,1513.76904363082
522,130,520.5,1471.41434183098
522,130,519.7,1398.88345016514
523,130,518.7,1306.02061062518
522,130,517.4,1182.71815221813
522,130,516.1,1058.81463753883
522,130,514.5,904.300723743694
520,129,512.7,729.010623346539
519,129,510.8,542.827432892852
517,128,508.8,345.684419381757
516,128,506.9,157.513437473727
514,128,504.9,-41.6487250929038
512,127,502.8,-251.871445547954
510,127,500.8,-453.225593104662
509,126,498.8,-655.675461175491
506,126,496.8,-859.238914768832
504,125,495,-1043.93420938505
501,124,493.2,-1229.67011163441
499,124,491.8,-1376.46386915727
498,124,490.5,-1514.11089065259
496,123,489.3,-1642.56961071209
493,122,488.3,-1751.7975298734
492,122,487.5,-1841.69469105912
490,122,486.9,-1912.15886544013
489,121,486.7,-1943.08548752836
488,121,486.6,-1964.25264550267
486,121,486.8,-1955.60670703736
487,121,487.4,-1906.97651347361
486,121,488,-1858.12842290914
486,121,488.9,-1779.05859010271
486,121,490,-1679.58556400865
485,120,491.3,-1559.58309712775
486,121,493,-1398.92191806863
488,121,494.9,-1217.34915853893
488,121,496.7,-1044.72703222704
490,122,498.8,-841.097319008924
492,122,500.9,-636.257425260504
493,122,503.1,-420.184940231252
495,123,505.4,-192.794784580508
497,123,507.7,36.0002480158585
499,124,510.1,276.226664670048
502,125,512.4,507.974934699604
505,125,514.7,741.210443837826
506,126,516.8,955.96179283678
509,126,518.8,1162.12928827443
511,127,520.7,1359.67558235416
514,128,522.4,1538.56235086627
516,128,523.9,1698.68447159565
518,129,524.9,1809.93403763271
521,129,525.6,1892.00026455026
522,130,525.9,1934.69825290296
525,130,526,1957.77053839555
526,131,525.6,1931.08870532341
526,131,524.9,1874.31534029137
528,131,523.9,1787.24165298303
528,131,522.4,1649.65305335098
529,131,520.6,1481.18908868909
526,131,518.5,1281.61999776437
525,130,516.4,1080.70950129461
524,130,514.1,858.428854875302
523,130,511.6,614.604602032671
521,129,509.2,379.058258569154
519,129,506.6,121.825107171827
516,128,504,-137.279119981321
513,127,501.4,-398.296002351555
510,127,499,-641.268360578061
508,126,496.7,-876.089927198939
505,125,494.6,-1092.72697210197
502,125,492.6,-1301.06839936992
499,124,490.9,-1481.07661782661
499,124,489.5,-1632.55783191829
495,123,488,-1795.31218998015
493,122,487,-1909.44850643669
